rooms,garages,useful_area,value,interior_quality,time_on_market,has_outlier
4.0,3.0,205.0,1852670.0,1,41.889471055729935,0
3.0,3.0,165.0,1323300.0,3,136.66682614631088,0
4.0,3.0,220.0,2568030.0,5,354.99702611692146,0
1.0,1.0,39.0,385129.0,1,22.0,0
3.0,2.0,105.0,959203.0,3,56.0,0
4.0,5.0,264.0,2621830.0,3,118.0,0
3.0,1.0,150.0,828503.0,5,2.0,0
3.0,3.0,190.0,1649200.0,2,209.0,0
3.0,1.0,189.0,2239610.0,4,10.210548713415646,0
2.0,1.0,50.0,261665.0,2,48.0,0
4.0,3.0,308.0,4414840.0,4,128.96992497962117,0
2.0,1.0,77.0,591250.0,8,135.0,1
2.0,1.0,73.0,396134.0,1,38.0,0
2.0,1.0,69.0,803592.0,9,203.3799295357164,1
3.0,1.0,135.0,1339990.0,2,102.21880042432505,0
2.0,1.0,75.0,724925.0,5,244.0699759236062,0
2.0,3.0,125.0,1263370.0,2,46.0,0
3.0,2.0,120.0,1692940.0,4,97.94809152808466,0
1.0,1.0,38.0,557554.0,1,90.59842904513935,0
2.0,1.0,78.0,746443.0,1,55.23747284360259,0
3.0,1.0,198.0,1636730.0,3,28.09788656112689,0
2.0,1.0,85.0,913427.0,2,169.0,0
3.0,3.0,210.0,1216480.0,1,1.0,0
4.0,3.0,150.0,980003.0,1,79.75787470730674,0
3.0,3.0,180.0,1401930.0,2,13.0,0
3.0,1.0,123.0,1378390.0,5,350.55219107121576,0
3.0,1.0,72.0,597820.0,3,76.0,0
4.0,4.0,826.0,4872020.0,1,115.61719029537277,0
4.0,4.0,350.0,4484170.0,1,331.56609634285735,0
4.0,3.0,180.0,1949050.0,4,151.0358645458231,0
2.0,2.0,100.0,970085.0,3,2.0,0
4.0,3.0,275.0,2601630.0,3,104.2803066501552,0
2.0,2.0,88.0,884346.0,3,359.9429885325306,0
2.0,1.0,66.0,571270.0,1,17.0,0
4.0,4.0,250.0,3334010.0,3,247.0278818268309,0
2.0,1.0,80.0,655627.0,3,37.0,0
3.0,2.0,125.0,715739.0,3,21.0,0
2.0,1.0,59.0,436966.0,3,136.0,0
3.0,1.0,116.0,982411.0,3,14.875539075991053,0
3.0,2.0,190.0,1913510.0,4,180.0,0
2.0,2.0,52.0,385372.0,4,19.0,0
3.0,2.0,105.0,973536.0,2,30.0,0
3.0,2.0,77.0,906042.0,1,17.885607072948055,0
2.0,2.0,214.0,1609310.0,3,79.86499262519622,0
3.0,1.0,180.0,1632750.0,5,302.3708075766972,0
2.0,2.0,142.0,1233380.0,2,39.0,0
4.0,3.0,289.0,1584190.0,1,77.0,0
2.0,1.0,50.0,429928.0,3,100.0,0
4.0,3.0,400.0,2363990.0,2,177.9567387141323,0
2.0,1.0,63.0,520182.0,2,158.0,0
4.0,4.0,198.0,3039790.0,3,208.47759737075677,0
2.0,1.0,105.0,1208720.0,2,228.1908254950468,0
3.0,3.0,246.0,2503760.0,3,11.0,0
2.0,1.0,117.0,1130800.0,4,63.7152905123751,0
2.0,3.0,217.0,3690630.0,3,164.5072807445324,0
2.0,1.0,66.0,458512.0,2,109.0,0
4.0,2.0,180.0,2456950.0,2,113.3118394614976,0
4.0,2.0,159.0,2120780.0,5,193.4018706694389,0
4.0,3.0,143.0,1378090.0,3,184.29773632058232,0
3.0,1.0,64.0,617904.0,5,349.7326562142813,0
3.0,1.0,107.0,1572350.0,3,317.0,0
3.0,2.0,120.0,843985.0,5,81.93541270910585,0
3.0,1.0,86.0,1263760.0,4,228.7666409339484,0
3.0,3.0,200.0,3997650.0,2,220.02178122658376,0
3.0,1.0,115.0,1001670.0,4,91.0,0
4.0,3.0,257.0,3110630.0,4,128.2420056596248,0
3.0,1.0,145.0,1195350.0,1,79.92927887470414,0
3.0,2.0,84.0,721527.0,4,176.10055645004738,0
3.0,1.0,135.0,1224560.0,5,319.50025627915767,0
1.0,2.0,88.0,955990.0,5,19.0,0
4.0,3.0,163.0,2290800.0,3,122.30780431202172,0
2.0,1.0,50.0,650808.0,4,192.59945753487528,0
2.0,1.0,72.0,534385.0,3,12.0,0
4.0,2.0,217.0,2672250.0,4,77.06817240534738,0
4.0,4.0,371.0,4765690.0,2,328.64341403433684,0
2.0,1.0,65.0,481403.0,4,1.5106553602188333,0
1.0,1.0,38.0,363429.0,5,6.655961830278176,0
3.0,4.0,237.0,3284630.0,2,133.74880960514676,0
2.0,2.0,124.0,1433140.0,4,316.0,0
2.0,1.0,99.0,810641.0,7,40.756376095257146,1
3.0,1.0,80.0,620500.0,4,126.44962682349156,0
3.0,1.0,103.0,780994.0,4,97.30997394084758,0
3.0,1.0,136.0,1148870.0,1,15.0,0
3.0,2.0,190.0,3381170.0,3,157.0,0
2.0,1.0,56.0,604739.0,4,33.774170131147685,0
2.0,2.0,65.0,913882.0,1,147.818764648849,0
2.0,1.0,64.0,421300.0,4,9.0,0
2.0,1.0,51.0,453386.0,2,24.0,0
3.0,2.0,150.0,1450960.0,5,330.9666379626068,0
1.0,1.0,48.0,435094.0,2,21.0,0
3.0,4.0,357.0,4783020.0,2,35.21573309682569,0
4.0,5.0,250.0,3143010.0,2,23.21828092217727,0
4.0,5.0,348.0,2952680.0,3,313.19246156755344,0
4.0,2.0,170.0,2035740.0,1,77.0,0
3.0,2.0,200.0,1738480.0,2,30.0,0
3.0,4.0,130.0,1680270.0,2,28.623965387355486,0
2.0,1.0,70.0,777243.0,5,192.97111979081748,0
1.0,1.0,1631.87,521829.0,1,252.23596289252254,1
3.0,3.0,110.0,734266.0,5,5.0,0
4.0,4.0,315.0,3402480.0,4,50.39879011228982,0
3.0,1.0,150.0,1161450.0,1,72.0,0
2.0,1.0,70.0,560962.0,4,28.0,0
4.0,2.0,142.0,1214320.0,4,127.0,0
2.0,1.0,74.0,1004280.0,5,93.2428335950552,0
1.0,1.0,38.0,319034.0,4,15.416986823879167,0
3.0,2.0,190.0,1913510.0,5,108.12487008042255,0
3.0,1.0,135.0,1331350.0,2,202.08347903128387,0
3.0,1.0,110.0,1232700.0,2,309.2139683477912,0
3.0,2.0,105.0,1083000.0,5,260.2629054409887,0
1.0,1.0,34.0,485879.0,3,101.0,0
3.0,2.0,230.0,2481540.0,2,312.0,0
3.0,1.0,85.0,822289.0,3,4.0,0
2.0,1.0,67.0,643853.0,2,173.57596716561,0
4.0,4.0,167.0,2208130.0,1,202.26431034650972,0
2.0,1.0,134.0,1469080.0,1,52.90506067505369,0
2.0,1.0,65.0,742515.0,1,58.0,0
4.0,4.0,222.0,3232090.0,5,299.38168068341696,0
3.0,1.0,112.0,870706.0,2,104.24987591890196,0
2.0,1.0,97.0,802490.0,4,145.46150804099022,0
3.0,1.0,68.0,488727.0,2,84.0,0
3.0,1.0,160.0,1924930.0,2,63.932013957699155,0
3.0,2.0,119.0,1333560.0,1,339.35495622026394,0
2.0,1.0,84.0,458049.0,3,100.0,0
11.0,1.0,51.0,524146.0,5,107.63822311231613,1
3.0,4.0,240.0,2095260.0,5,94.19243400467936,0
4.0,2.0,250.0,2006290.0,2,95.73302509158964,0
3.0,2.0,94.0,1451390.0,1,342.07247071709656,0
3.0,3.0,230.0,2577470.0,2,117.88613734353407,0
2.0,1.0,50.0,673645.0,1,2.0,0
2.0,1.0,60.0,715094.0,4,162.32618072331934,0
3.0,4.0,238.0,2397750.0,4,207.19364559494994,0
3.0,2.0,234.0,3101480.0,4,140.30945583210178,0
4.0,2.0,129.0,1721270.0,4,107.71486829649223,0
2.0,1.0,75.0,499316.0,3,64.78563930109486,0
3.0,2.0,104.0,969711.0,4,60.0,0
6.0,1.0,115.0,1506730.0,4,108.66190162850016,1
3.0,2.0,96.0,967306.0,3,196.0,0
4.0,2.0,127.0,1321800.0,4,3.0,0
3.0,2.0,98.0,795413.0,3,20.0,0
2.0,1.0,125.0,1400800.0,1,144.68570683801605,0
3.0,2.0,163.0,2488990.0,2,138.67073380317171,0
3.0,2.0,79.0,894677.0,3,9.858174969073383,0
3.0,2.0,210.0,2344040.0,5,252.0,0
3.0,2.0,71.0,499956.0,1,143.0,0
3.0,2.0,420.0,3711850.0,4,279.5963106961538,0
4.0,4.0,320.0,1874290.0,3,95.56334738937586,0
3.0,3.0,142.0,1147490.0,4,131.0,0
2.0,1.0,80.0,998047.0,4,264.07099477371344,0
4.0,2.0,160.0,2347220.0,2,5.635026846387937,0
3.0,2.0,118.0,1129230.0,2,143.63140251840784,0
2.0,1.0,66.0,673453.0,1,231.27416993523232,0
2.0,2.0,105.0,1798950.0,5,194.4435149074612,0
2.0,1.0,64.0,468498.0,1,15.0,0
2.0,2.0,74.0,908507.0,4,56.0,0
4.0,2.0,2458.29,2698200.0,1,30.74724098220578,1
4.0,3.0,118.0,1303030.0,1,12.877927538435845,0
2.0,2.0,67.0,575624.0,3,46.0,0
3.0,2.0,105.0,737301.0,2,2.0,0
3.0,3.0,198.0,2683720.0,3,146.51730225553456,0
2.0,1.0,78.0,650718.0,4,88.41132621499588,0
3.0,1.0,146.0,1128670.0,4,32.0,0
1.0,1.0,45.0,818717.0,4,253.06348371194957,0
3.0,3.0,200.0,2838800.0,2,326.8926895388065,0
3.0,3.0,283.0,3988640.0,3,295.0,0
2.0,1.0,67.0,835864.0,2,236.1814216855261,0
3.0,1.0,55.0,218472804.37,2,6.0,1
4.0,4.0,305.0,2988850.0,1,127.27175308163662,0
3.0,2.0,216.0,2472440.0,3,218.49381249493993,0
4.0,4.0,321.0,4190010.0,3,114.60080706120961,0
2.0,1.0,44.0,467748.0,2,11.0,0
1.0,2.0,50.0,517903.0,3,11.0,0
3.0,1.0,158.0,1905830.0,2,255.42953918886107,0
2.0,1.0,70.0,463474.0,5,168.0,0
2.0,2.0,2191.36,1462060.0,5,135.0,1
3.0,1.0,84.0,919055.0,1,77.0,0
3.0,1.0,62.0,459184.0,3,4.06442431994003,0
3.0,1.0,69.0,337613.0,5,94.0,0
3.0,3.0,169.0,2969930.0,4,282.97937168777315,0
2.0,1.0,108.0,925565.0,4,62.2194125024437,0
3.0,2.0,196.0,2118800.0,5,15.862538908786275,0
4.0,3.0,280.0,4127640.0,3,117.80473608224004,0
3.0,2.0,107.0,1002710.0,1,122.96963679431872,0
2.0,1.0,65.0,601775.0,4,4.0,0
4.0,3.0,160.0,2225720.0,1,251.76872700736854,0
4.0,4.0,151.0,1635920.0,3,120.21074708971136,0
3.0,2.0,130.0,1282200.0,5,130.71679659952665,0
2.0,1.0,57.0,603011.0,2,126.28612039535378,0
4.0,4.0,1587.83,4177640.0,2,3012.89,1
4.0,2.0,130.0,1030270.0,2,41.0,0
3.0,2.0,150.0,1853700.0,5,70.0,0
3.0,2.0,300.0,3374580.0,10,264.2685377960386,1
2.0,1.0,147.0,1287700.0,4,24.549671409123174,0
3.0,1.0,127.0,1174070.0,4,73.0,0
3.0,3.0,123.0,1194500.0,3,304.56906476223213,0
4.0,3.0,300.0,4001470.0,5,21.551232523887,0
4.0,5.0,325.0,3727470.0,5,77.89055525604738,0
2.0,2.0,90.0,991230.0,5,262.0,0
3.0,2.0,133.0,1100380.0,3,22.0,0
2.0,2.0,69.0,314924.0,5,241.18794894169184,0
3.0,2.0,159.0,2455690.0,1,195.61547934411175,0
3.0,2.0,115.0,1267350.0,5,40.329655132791956,0
3.0,2.0,102.0,511326.0,4,6.0,0
2.0,1.0,65.0,573452.0,4,13.0,0
2.0,1.0,97.0,2292050.0,4,126.3089199375444,0
3.0,3.0,200.0,1406640.0,2,94.0,0
3.0,3.0,240.0,2451120.0,5,113.4620858232377,0
3.0,2.0,98.0,1323020.0,4,89.73346970666094,0
2.0,2.0,80.0,1027330.0,3,130.06027153995026,0
4.0,3.0,197.0,2060080.0,1,1.0,0
4.0,3.0,180.0,2116530.0,4,358.5399967109256,0
2.0,2.0,80.0,752587.0,4,24.0,0
3.0,2.0,84.0,1147250.0,5,187.0,0
2.0,1.0,50.0,477465.0,4,309.2979429007894,0
2.0,2.0,66.0,984264.0,5,49.30160740724682,0
3.0,2.0,111.0,1178340.0,1,11.0,0
2.0,2.0,55.0,491378.0,3,10.0,0
4.0,2.0,260.0,3838750.0,2,248.59803344269437,0
3.0,4.0,320.0,4868620.0,4,215.48978213938,0
1.0,1.0,49.0,516948.0,2,82.0,0
3.0,1.0,127.0,1252460.0,2,12.293408697769143,0
1.0,2.0,39.0,430213.0,4,159.0,0
4.0,4.0,320.0,3092570.0,5,28.35796549709867,0
2.0,1.0,52.0,281304.0,1,11.42766263378952,0
4.0,3.0,163.0,1452310.0,2,5.0,0
4.0,5.0,344.0,3988110.0,4,285.36077749413266,0
3.0,1.0,106.0,1006760.0,5,283.8030293306348,0
4.0,5.0,222.0,1886300.0,5,159.84617544494185,0
3.0,2.0,115.0,1263070.0,1,53.0,0
2.0,1.0,50.0,369273.0,2,2.0,0
1.0,1.0,25.0,194056.0,2,153.0,0
2.0,1.0,85.0,729143.0,4,36.0,0
3.0,1.0,100.0,823062.0,4,25.75023845159402,0
3.0,3.0,135.0,1791050.0,4,237.32339764391463,0
4.0,5.0,337.0,2738530.0,4,22.240614260572862,0
3.0,2.0,110.0,663028.0,3,11.0,0
1.0,1.0,48.0,330029.0,4,90.0,0
1.0,1.0,42.0,268947.0,1,73.0,0
2.0,2.0,98.0,901280.0,4,75.0,0
2.0,1.0,84.0,782991.0,3,19.0,0
3.0,2.0,180.0,1804420.0,1,165.4194074835529,0
3.0,1.0,1163.3,1288730.0,3,8628.81,1
3.0,1.0,150.0,1493810.0,3,88.0,0
3.0,1.0,112.0,1107210.0,4,305.59540117180785,0
2.0,1.0,70.0,777243.0,5,236.0,0
4.0,4.0,460.0,4587900.0,4,30.351262260184523,0
4.0,5.0,369.0,3688690.0,2,56.0,0
3.0,1.0,180.0,1512860.0,3,211.6787122017581,0
3.0,2.0,80.0,902498.0,4,248.65506274547744,0
4.0,2.0,133.0,444460.0,4,24.0,0
3.0,1.0,130.0,1456830.0,4,137.95790203209904,0
4.0,3.0,407.0,3960300.0,4,673.49,1
4.0,3.0,225.0,2477980.0,2,83.02950620810606,0
3.0,2.0,117.0,941963.0,5,12.0,0
2.0,1.0,85.0,1152100.0,3,54.155445642330506,0
4.0,4.0,280.0,1509260.0,3,102.35664531705623,0
2.0,1.0,60.0,411329.0,5,24.0,0
4.0,4.0,192.0,1609830.0,4,86.20292391565054,0
4.0,3.0,200.0,2460450.0,5,39.323442752220295,0
2.0,1.0,109.0,1221500.0,3,316.5694362076227,0
10.0,2.0,110.0,1189960.0,2,93.01603640965278,1
3.0,4.0,391.0,4142160.0,1,12.527913324037213,0
1.0,1.0,78.0,929145.0,5,77.35553856405231,0
3.0,3.0,200.0,1428810.0,5,232.1505681412113,0
3.0,3.0,82.0,695464.0,5,150.0,0
4.0,3.0,137.0,1148680.0,3,186.0,0
2.0,1.0,68.0,712570.0,5,28.35341635264166,0
4.0,4.0,280.0,3933850.0,2,324.5684018597142,0
3.0,2.0,96.0,1281420.0,2,59.8169747606413,0
4.0,3.0,320.0,2533580.0,4,4.0,0
3.0,1.0,180.0,1525680.0,4,53.0,0
4.0,3.0,170.0,726718.0,5,4431.11,1
3.0,3.0,80.0,770172.0,2,1.0,0
4.0,4.0,430.0,3146010.0,4,278.0316241791179,0
4.0,4.0,216.0,2663200.0,4,99.86934373037032,0
3.0,2.0,95.0,1052720.0,1,30.122507460222216,0
3.0,3.0,145.0,1220810.0,3,90.0,0
4.0,4.0,215.0,2263160.0,5,129.16882031130277,0
2.0,1.0,80.0,497803.0,1,12.0,0
2.0,1.0,72.0,546303.0,5,65.17409288717315,0
3.0,1.0,144.0,1512170.0,4,80.0,0
3.0,1.0,232.0,2091030.0,5,93.0,0
3.0,4.0,141.0,1214020.0,2,184.0,0
4.0,3.0,176.0,2059770.0,4,7.748990166623052,0
2.0,1.0,98.0,1019170.0,5,245.9080917286916,0
2.0,1.0,54.0,438716.0,2,138.0,0
3.0,2.0,231.0,2696100.0,2,112.65808119603146,0
4.0,3.0,200.0,1463260.0,1,33.0,0
2.0,2.0,64.0,894673.0,4,129.18349166896152,0
2.0,1.0,56.0,423336.0,2,206.0,0
3.0,2.0,230.0,2382350.0,5,288.23680777808937,0
2.0,1.0,103.0,886000.0,5,167.0,0
4.0,3.0,159.0,1390350.0,4,80.0,0
2.0,1.0,63.0,712395.0,1,54.80305111285042,0
4.0,3.0,130.0,1407990.0,1,29.0,0
3.0,2.0,103.0,892539.0,4,143.0,0
1.0,1.0,35.0,523050.0,4,96.85524744934277,0
2.0,1.0,62.0,485437.0,1,96.0,0
4.0,4.0,220.0,1284100.0,2,34.706568639789445,0
2.0,2.0,104.0,1081150.0,1,13.0,0
3.0,1.0,70.0,414158.0,2,10.0,0
2.0,1.0,59.0,291034.0,5,88.0,0
4.0,4.0,242.0,2807180.0,4,85.3680798318981,0
2.0,1.0,81.0,844381.0,1,50.3562489934961,0
2.0,1.0,80.0,762645.0,5,146.58845671549597,0
3.0,2.0,103.0,1024040.0,4,11.0,0
3.0,2.0,92.0,901730.0,3,114.3749514947135,0
3.0,1.0,106.0,923277.0,4,118.0,0
3.0,3.0,220.0,2201040.0,5,168.0,0
3.0,2.0,1377.72,1219080.0,2,47.0,1
4.0,5.0,382.0,4446600.0,3,122.13827913781836,0
3.0,2.0,90.0,769174.0,1,51.0,0
3.0,2.0,210.0,3080730.0,3,267.34301539407045,0
2.0,2.0,110.0,1786180.0,1,157.0,0
2.0,1.0,73.0,628780.0,5,106.0,0
3.0,2.0,195.0,2236220.0,3,178.6041807187196,0
4.0,5.0,660.0,4804130.0,3,11.97157503425418,0
4.0,3.0,206.0,2349720.0,1,123.83126188865525,0
2.0,2.0,120.0,2005890.0,4,215.60375811255932,0
1.0,2.0,87.0,862160.0,4,119.31248031410459,0
7.0,1.0,84.0,919055.0,1,77.0,1
1.0,1.0,39.0,425110.0,1,145.58343110247552,0
2.0,1.0,54.0,546656.0,1,30.0,0
3.0,2.0,116.0,542061.0,3,21.0,0
3.0,2.0,106.0,953514.0,4,160.0,0
3.0,2.0,126.0,956427.0,3,245.67807225981588,0
3.0,1.0,211.0,2716940.0,1,320.0,0
4.0,3.0,220.0,1778680.0,3,37.0,0
3.0,1.0,177.0,2145160.0,5,177.31706477617175,0
3.0,2.0,98.0,670237.0,4,16.0,0
2.0,1.0,73.0,695183.0,5,177.4997257572469,0
3.0,1.0,150.0,1427540.0,4,200.55239946289933,0
4.0,3.0,258.0,3074910.0,5,1.2573850386578391,0
1.0,1.0,119.0,1663530.0,5,291.83789217846754,0
4.0,5.0,344.0,3494140.0,4,26.727014998324137,0
2.0,1.0,52.0,254433.0,3,180.0,0
3.0,3.0,127.0,1204310.0,3,11.460370385744092,0
4.0,4.0,242.0,1368550.0,3,180.6848980205698,0
4.0,2.0,105.0,726561.0,1,9.0,0
4.0,2.0,142.0,1515290.0,5,59.35584960351522,0
4.0,4.0,329.0,3923050.0,3,3.6925509425521454,0
1.0,1.0,35.0,675152.0,1,23.581489342445327,0
4.0,3.0,208.0,1714840.0,2,2.0,0
2.0,1.0,65.0,892313.0,1,45.0,0
3.0,2.0,200.0,2800520.0,3,293.6970877558358,0
2.0,2.0,124.0,1089500.0,5,157.0,0
1.0,1.0,35.0,296770.0,5,7.0,0
2.0,2.0,93.0,1573020.0,2,278.4514365440132,0
3.0,2.0,81.0,935768.0,1,173.49658753047544,0
3.0,2.0,105.0,1146730.0,4,1.0,0
4.0,5.0,415.0,4856060.0,10,146.996875211499,1
3.0,1.0,240.0,3520830.0,5,170.05589914636386,0
4.0,3.0,210.0,1692150.0,1,49.0,0
4.0,1.0,350.0,2292960.0,4,172.34816288252182,0
3.0,2.0,190.0,2091070.0,5,14.184940268432829,0
4.0,5.0,224.0,2383030.0,1,59.49526784678851,0
4.0,3.0,250.0,2651700.0,2,26.914012002598408,0
3.0,1.0,290.0,2876890.0,4,268.48904787539317,0
3.0,3.0,169.0,1161980.0,1,31.910425439110234,0
2.0,2.0,420.0,4390900.0,4,263.0080774648379,0
2.0,1.0,58.0,565623.0,4,2.0,0
4.0,2.0,240.0,2997220.0,4,181.6891373040376,0
4.0,3.0,180.0,2575860.0,2,130.39422465460905,0
3.0,1.0,205.0,2297310.0,4,225.46815468297171,0
3.0,2.0,82.0,880505.0,4,193.3716660282028,0
3.0,2.0,75.0,739814.0,5,306.91672299627487,0
3.0,2.0,103.0,873353.0,2,294.8108225183918,0
2.0,1.0,82.0,723963.0,5,114.0895052755256,0
3.0,3.0,140.0,1009980.0,5,114.0,0
3.0,1.0,120.0,1053740.0,2,59.688850364322384,0
4.0,3.0,148.0,1453160.0,4,211.0,0
3.0,1.0,124.0,1412310.0,2,98.0,0
4.0,3.0,207.0,2265740.0,2,158.67747526348512,0
4.0,3.0,148.0,1347480.0,2,11.837316915573197,0
2.0,1.0,121.0,1006840.0,2,147.0,0
2.0,1.0,65.0,647624.0,1,129.30068262171915,0
3.0,4.0,230.0,1913520.0,2,113.16607611772457,0
2.0,1.0,80.0,671283.0,5,304.88657573253505,0
1.0,1.0,45.0,476899.0,3,142.73123453915986,0
2.0,1.0,49.0,447945.0,4,93.0,0
1.0,1.0,42.0,409165.0,5,153.7176791096199,0
3.0,1.0,93.0,873119.0,4,2.0,0
3.0,1.0,134.0,1019070.0,5,102.0,0
2.0,1.0,80.0,720111.0,5,155.0,0
4.0,3.0,142.0,1380680.0,2,37.0,0
2.0,1.0,98.0,789888.0,1,19.0,0
3.0,2.0,68.0,567099.0,3,123.24984346220744,0
3.0,1.0,118.0,1274850.0,5,43.41969059035925,0
3.0,2.0,270.0,2982730.0,2,131.93610083175372,0
4.0,4.0,270.0,3742090.0,1,70.0,0
4.0,5.0,332.0,4621490.0,3,116.29184060332271,0
1.0,1.0,45.0,504287.0,1,86.0,0
4.0,4.0,223.0,2662650.0,1,61.0,0
2.0,1.0,67.0,496216.0,2,11.0,0
1.0,1.0,42.0,490072.0,3,110.38042261756785,0
6.0,1.0,68.0,478831.0,3,157.0,1
4.0,3.0,219.0,3066570.0,2,85.23110331421267,0
4.0,2.0,180.0,1696640.0,5,320.3209239259396,0
2.0,1.0,123.0,882047.0,3,78.0,0
3.0,3.0,190.0,2092600.0,5,43.2813852177591,0
3.0,3.0,126.0,1025500.0,1,137.41182860480725,0
4.0,5.0,310.0,4037550.0,2,79.97816756788536,0
3.0,1.0,70.0,494230.0,5,39.16829251086809,0
2.0,1.0,85.0,837978.0,2,18.0,0
3.0,3.0,360.0,3936290.0,4,168.57656528327837,0
1.0,2.0,90.0,1217820.0,4,153.0,0
3.0,1.0,85.0,558241.0,4,63.84124940692572,0
3.0,2.0,86.0,1037420.0,5,927.61,1
4.0,3.0,201.0,3483960.0,2,240.33381345813146,0
3.0,2.0,270.0,2237200.0,4,229.4723662460424,0
4.0,4.0,275.0,2762480.0,5,342.3821862316543,0
4.0,3.0,265.0,2917400.0,4,130.18708697979085,0
1.0,1.0,36.0,484455.0,2,200.4980579627115,0
4.0,3.0,222.0,1979400.0,2,45.0,0
2.0,1.0,104.0,684571.0,3,179.0,0
3.0,3.0,286.0,4342720.0,4,332.4436528747778,0
2.0,1.0,79.0,961484.0,4,32.94336577486514,0
3.0,2.0,109.0,1684500.0,1,136.7368410585139,0
4.0,5.0,485.0,3980960.0,1,82.49592410491678,0
4.0,3.0,156.0,1136380.0,4,105.94424620781449,0
3.0,2.0,76.0,891904.0,2,21.0,0
1.0,1.0,73.0,1398960.0,1,184.1752558029296,0
3.0,1.0,150.0,1318330.0,1,22.0,0
3.0,2.0,95.0,499897.0,1,18.0,0
3.0,1.0,130.0,1346550.0,1,27.710601392254638,0
2.0,1.0,68.0,713087.0,2,135.22781203173273,0
1.0,1.0,45.0,803266.0,4,21.252944539121614,0
3.0,1.0,187.0,1763480.0,5,29.11396354579731,0
3.0,2.0,132.0,2049920.0,2,128.52160056745552,0
3.0,2.0,149.0,906871.0,1,163.0,0
2.0,2.0,71.0,1167600.0,5,282.3866870562412,0
3.0,1.0,129.0,1012000.0,4,24.774267764296884,0
3.0,4.0,221.0,20225783.65,1,76.27500289413473,1
3.0,5.0,225.0,1805330.0,4,20.727753465432944,0
2.0,1.0,110.0,599463.0,5,3.0,0
2.0,1.0,63.0,414855.0,5,87.0,0
3.0,2.0,231.0,2696100.0,9,112.65808119603146,1
3.0,3.0,106.0,751527.0,2,71.0,0
3.0,2.0,93.0,820021.0,1,176.92877209056874,0
3.0,3.0,204.0,3013200.0,3,326.4491904851308,0
4.0,3.0,228.0,2180590.0,2,27.0,0
3.0,4.0,380.0,4994110.0,4,321.05061218571586,0
3.0,2.0,286.0,2637010.0,1,59.0,0
2.0,2.0,108.0,1218160.0,4,68.94855639818533,0
2.0,1.0,68.0,734218.0,3,9.107931221260614,0
4.0,3.0,137.0,2042330.0,2,137.58886525061064,0
2.0,3.0,160.0,1802720.0,4,195.5937467294906,0
3.0,3.0,181.0,1844860.0,1,132.0358837333136,0
4.0,2.0,230.0,1739570.0,5,24.097997347001968,0
3.0,1.0,105.0,834695.0,1,132.89260813840434,0
2.0,2.0,91.0,1146310.0,3,330.76222890483587,0
2.0,1.0,70.0,554862.0,2,119.0,0
2.0,1.0,70.0,624989.0,10,130.0,1
3.0,2.0,100.0,1123300.0,3,79.0,0
3.0,2.0,112.0,845236.0,1,13.387879799775565,0
1.0,1.0,53.0,642121.0,2,42.0,0
2.0,1.0,90.0,914990.0,3,187.0,0
2.0,1.0,120.0,1028810.0,1,16.0,0
4.0,2.0,190.0,1250120.0,2,24.0,0
4.0,3.0,189.0,2460980.0,3,358.3712418911425,0
3.0,1.0,115.0,1225900.0,5,151.0,0
4.0,5.0,336.0,4551420.0,5,313.7542979187502,0
2.0,1.0,72.0,609260.0,3,213.0,0
2.0,1.0,82.0,849360.0,4,88.0,0
2.0,1.0,80.0,554551.0,5,47.0,0
11.0,1.0,80.0,867917.0,2,47.0,1
4.0,2.0,139.0,1718730.0,3,101.51729696371949,0
1.0,1.0,42.0,524768.0,5,61.0,0
4.0,4.0,238.0,3243420.0,1,172.62477186055904,0
3.0,2.0,68.0,480720.0,3,90.0,0
2.0,2.0,134.0,1236310.0,5,36.0,0
3.0,3.0,106.0,1028980.0,1,205.87595602559205,0
3.0,1.0,110.0,746974.0,3,65.0,0
3.0,3.0,206.0,1633590.0,2,84.0,0
4.0,3.0,172.0,2421210.0,2,233.35948390698013,0
4.0,3.0,117.0,1477580.0,4,90.0,0
3.0,3.0,220.0,3467550.0,4,346.4435105399954,0
4.0,2.0,4476.24,1475740.0,2,2167.99,1
3.0,2.0,105.0,1629210.0,4,326.5964916267062,0
3.0,3.0,196.0,1847450.0,3,97.46981838672613,0
2.0,1.0,76.0,1064200.0,3,268.02408676387194,0
4.0,4.0,201.0,2339700.0,3,36.230035166711204,0
3.0,2.0,73.0,522054.0,4,143.0,0
1.0,1.0,35.0,460651.0,1,243.62494957591665,0
4.0,3.0,307.0,4374220.0,5,221.82032711258842,0
3.0,1.0,110.0,1118690.0,5,209.62214172226226,0
3.0,2.0,150.0,2086120.0,2,36.82336687741128,0
3.0,2.0,100.0,624686.0,5,49.0,0
1.0,2.0,52.0,614163.0,3,119.3602004037082,0
2.0,1.0,57.0,297708.0,3,107.0,0
4.0,4.0,2171.44,4811560.0,2,8866.67,1
4.0,6.0,401.0,3441280.0,5,267.3032760114533,0
3.0,1.0,123.0,1069270.0,5,201.0,0
3.0,3.0,370.0,4102410.0,2,55.63270550401216,0
2.0,1.0,60.0,443128.0,2,15.0,0
2.0,1.0,53.0,746088.0,1,155.84052450320385,0
4.0,3.0,129.0,1193670.0,2,189.9034896780843,0
3.0,2.0,91.0,789110.0,3,38.830683379747384,0
3.0,2.0,71.0,662992.0,5,124.0,0
1.0,1.0,170.0,2380440.0,2,125.28884291242281,0
